Ginicial1,Gfinal1,Gmax1,Gmin1,Polo1,Ganancia1,Ginicial2,Gfinal2,Gmax2,Gmin2,Polo2,Ganancia2,Ginicial3,Gfinal3,Gmax3,Gmin3,Polo3,Ganancia3,Ginicial4,Gfinal4,Gmax4,Gmin4,Polo4,Ganancia4,Ginicial5,Gfinal5,Gmax5,Gmin5,Polo5,Ganancia5,Ginicial6,Gfinal6,Gmax6,Gmin6,Polo6,Ganancia6,Ginicial7,Gfinal7,Gmax7,Gmin7,Polo7,Ganancia7,Ginicial8,Gfinal8,Gmax8,Gmin8,Polo8,Ganancia8,Ginicial9,Gfinal9,Gmax9,Gmin9,Polo9,Ganancia9,Ginicial10,Gfinal10,Gmax10,Gmin10,Polo10,Ganancia10,Ginicial11,Gfinal11,Gmax11,Gmin11,Polo11,Ganancia11,Ginicial12,Gfinal12,Gmax12,Gmin12,Polo12,Ganancia12,Ginicial13,Gfinal13,Gmax13,Gmin13,Polo13,Ganancia13,Ginicial14,Gfinal14,Gmax14,Gmin14,Polo14,Ganancia14,Ginicial15,Gfinal15,Gmax15,Gmin15,Polo15,Ganancia15,Ginicial16,Gfinal16,Gmax16,Gmin16,Polo16,Ganancia16,Target
20.27316,49.51472,32.19394,23.98108,14.72712,35.07874,31.65686,29.0702,41.90004,21.30696,70.96422,61.82008,22.7547,69.27966,75.01634,18.56546,19.87822,48.50286,31.09626,23.37024,14.612,33.22232,30.4384,28.2042,43.17716,21.08734,74.81842,62.33946,23.53466,70.40308,83.69752,18.58362,20.096,50.592,32.183,23.992,14.719,35.36,31.457,29.047,43.403,21.411,75.333,64.881,23.768,71.756,85.701,18.683,19.789,47.935,30.919,23.274,14.527,32.98,30.275,27.961,41.587,21.03,70.314,61.483,22.456,68.317,75.333,18.464,-0.9098352,-0.9796367,-0.9373811,-0.9117012,-0.8184194,-0.9803018,-0.9706954,-0.9449678,-0.9650292,-0.898771,-0.9819696,-0.8233942,-0.9859372,-0.8921735,-0.9487324,-0.825267,-0.03198774,-0.01350323,-0.06359439,-0.05042969,-0.02509215,-0.03404526,-0.03163039,-0.04388758,0.04282926,-0.01447766,0.0547937,0.08635449,0.007911582,0.09827884,0.4523022,0.00656304,Abarco
17.6875,39.66308,35.05678,25.30814,15.15488,37.93222,36.20118,32.87084,41.50444,20.75468,92.02512,61.13368,22.01482,77.83038,88.29288,18.63942,18.6869,39.85994,34.01832,24.83786,15.16906,36.31056,34.73774,32.43376,43.06406,20.50084,95.7804,61.19598,22.5298,77.89456,100.9933,18.51428,18.744,40.012,34.765,25.068,15.237,37.963,36.178,32.845,43.264,20.567,96.39,62.883,22.716,80.82,107.364,18.583,17.416,39.469,33.574,24.478,14.945,36.074,34.473,31.668,40.819,20.431,90.639,60.865,21.459,75.156,88.699,18.366,-0.9896676,-0.8423239,-0.9489246,-0.9381958,-0.9677958,-0.9812231,-0.9561988,-0.6309307,-0.9844234,-0.8223277,-0.9852116,-0.7801025,-0.9898935,-0.7323983,-0.89919,-0.8518121,0.01039084,0.03309694,-0.05355455,-0.0364173,-0.00298692,-0.03085462,-0.05616331,-0.1579024,0.01923685,-0.04705947,0.04698259,0.07123653,0.002931114,0.09773942,1.192901,-0.0236655,Amarillo
20.04428,51.30346,31.7051,23.73394,14.57086,34.70072,31.13864,28.71432,42.03568,20.89398,70.69408,61.87084,22.91002,68.8975,72.94418,18.3956,19.55194,49.65034,31.06926,23.36256,14.4275,33.67118,29.38046,28.21908,42.96394,19.68548,73.29708,61.7044,23.42582,68.79172,82.31484,17.46026,19.876,51.78,31.457,23.519,14.454,34.667,31.001,28.532,43.264,20.82,75.156,62.883,23.657,71.109,85.478,18.464,19.278,48.348,30.919,23.193,14.323,33.482,29.234,27.996,42.046,19.638,70.472,60.743,22.611,61.734,74.107,17.38,-0.9578146,-0.9960397,-0.9225886,-0.8810467,-0.8515479,-0.9672812,-0.9858195,-0.8381521,-0.8302015,-0.9952187,-0.9406936,-0.8001111,-0.9792038,-0.8855817,-0.9372005,-0.9945051,-0.01867212,-0.01442681,-0.05425784,-0.05389388,-0.02747109,-0.03190361,-0.02341962,-0.0725322,0.1316213,-0.007715547,0.1295538,-0.01613705,0.007040432,0.02901618,0.579973,-0.006558701,Amarillo
20.16254,51.17822,31.82086,23.86966,14.62054,34.83872,31.25636,28.81624,42.18272,20.96752,70.67184,62.02782,22.92796,69.01574,72.78272,18.4152,19.28094,49.3956,30.87808,23.2416,14.40012,33.52998,29.07806,27.938,42.78694,19.64942,72.69214,61.31218,23.04198,68.3982,80.47524,17.28256,19.963,51.78,31.626,23.601,14.512,34.716,31.124,28.46,43.126,20.82,73.763,63.143,23.247,70,83.091,18.464,19.215,49.02,30.797,23.139,14.294,33.39,28.935,27.856,42.178,19.595,70.63,60.621,22.716,67.723,73.934,17.216,-0.9821696,-0.9847171,-0.9481816,-0.8860249,-0.8947759,-0.9691306,-0.9905088,-0.9234712,-0.8331504,-0.9943294,-0.9231292,-0.8275752,-0.9277236,-0.9192671,-0.931105,-0.9932946,-0.01434972,-0.01847731,-0.04837959,-0.07090401,-0.02527803,-0.03743935,-0.02204295,-0.05475865,0.08600154,-0.009316574,0.1228048,-0.06650199,0.0001037911,-0.03139803,0.5209877,-0.008645671,Amarillo
22.81222,66.77366,35.71162,27.24506,17.36442,38.87516,36.30816,34.5195,49.09918,22.25286,98.43522,64.82382,26.86554,79.88446,98.3684,21.47582,22.88236,66.6248,35.5739,27.38454,17.64782,38.13418,35.65214,34.29178,50.4025,22.2131,105.6954,64.4462,27.70846,80.93004,114.7687,21.38076,23.059,68.168,35.714,27.578,17.751,38.704,36.074,34.473,50.592,22.303,106.695,65.433,27.891,81.225,116.811,21.459,22.227,66.134,34.863,26.637,17.018,37.407,35.21,33.621,48.682,21.9,97.225,63.669,26.025,79.043,99.812,21.125,-0.968763,-0.9054703,-0.9262045,-0.987683,-0.9901538,-0.9481807,-0.8829248,-0.8909933,-0.9679648,-0.973887,-0.9842523,-0.9068459,-1.00253,-0.9459388,-0.9746195,-0.9259652,-0.006374977,0.03560985,-0.03757135,-0.002368738,-8.797527e-05,-0.05387193,-0.09643096,-0.04491386,0.02879011,-0.003783808,0.08472609,-0.04371152,0.004565701,0.0139624,0.3883987,-0.01414719,Copillo
25.62356,66.2568,40.1147,30.51012,20.22662,43.07876,42.5715,38.62204,46.86434,24.28284,112.4047,67.4778,27.87354,87.7732,90.29904,22.75786,22.38756,59.33702,35.41712,25.64402,17.2362,35.61134,37.42394,35.48216,39.93798,22.20222,72.21842,64.32228,20.97628,82.62734,77.8232,20.83424,25.525,67.576,40.012,30.355,20.096,43.403,42.852,38.82,48.514,24.391,115.644,68.618,27.612,92.657,104.095,22.953,21.9,56.065,34.619,24.334,17.18,34.043,36.811,34.619,38.359,21.9,69.689,63.012,20.728,80.82,76.78,20.659,-1.001651,-1.008443,-1.000571,-1.001868,-0.9985414,-0.9995105,-1.000767,-1.000673,-1.00568,-1.005385,-0.9991417,-0.9896148,-0.9992264,-0.9842665,-1.001695,-1.001316,-0.009072117,-0.01804307,-0.01557855,-0.01404031,-0.01208412,-0.03158756,-0.01654179,-0.01097823,-0.01734748,-0.002964807,-0.1598188,-0.0365916,-0.02500787,-0.05170324,-0.04351159,-0.00600798,Copillo
24.09188,63.34802,38.9786,29.57432,19.55608,41.90812,40.76146,37.23226,46.1673,23.72892,105.7102,66.31084,27.14648,84.75782,86.9588,22.05858,24.17386,62.76964,38.06184,29.07142,19.37432,40.15458,39.01438,36.48474,47.21664,23.35616,107.9254,65.24062,27.72482,84.06398,108.0176,21.77608,24.391,65.018,38.646,29.385,19.767,41.848,40.63,37.189,48.099,23.935,111.183,67.137,27.821,86.604,112.269,22.227,23.712,61.986,37.628,28.678,19.091,39.951,38.762,35.919,46.187,23.247,105.38,64.203,26.604,83.091,89.177,21.678,-0.9656228,-0.9755588,-0.9532923,-0.9377264,-0.9256585,-0.9826015,-0.9802073,-0.8090529,-0.9186785,-0.9847626,-0.9423583,-0.9472102,-0.9845755,-0.8205845,-0.9653555,-0.9489594,0.001769109,0.00985052,-0.04060388,-0.03952751,-0.02620652,-0.02702415,-0.02935783,-0.110914,0.1010264,-0.003472511,0.114175,-0.03393421,0.004643366,-0.01496917,0.74405,-0.006319288,Copillo
23.72322,63.91662,38.41392,30.51494,19.4723,41.10072,39.83828,36.0578,42.70932,22.22676,99.63628,63.28454,24.01246,76.1705,80.56806,19.99032,23.42634,62.62526,37.3788,29.80638,19.48668,39.70644,38.40026,35.52538,45.26056,22.19032,105.1086,62.49448,25.6609,76.80526,103.5465,20.34414,23.935,65.294,38.359,30.474,19.574,41.264,39.89,36.335,45.652,22.794,106.034,64.745,25.804,79.628,107.029,20.59,23.112,61.359,37.243,27.135,19.215,39.409,38.075,35.31,43.057,22.1,99.519,61.608,23.823,62.883,83.303,20.118,-0.9806033,-0.9923348,-0.9796966,-1.020596,-0.8608692,-0.9800392,-0.9849718,-0.89071,-0.9554382,-0.9890553,-0.9702425,-0.9302283,-0.9850198,-1.027254,-0.9704967,-0.9210355,-0.002989516,-0.008422096,-0.01515692,-0.00161114,-0.006332396,-0.02188156,-0.0176934,-0.02909727,0.1168926,0.001469826,0.1686103,-0.02003624,0.02098232,-0.08471126,0.6508533,0.03464906,Higueron
23.0794,65.77084,37.19316,28.46506,18.24402,40.22828,38.56666,35.96698,44.363,22.44812,102.769,64.71762,25.49524,80.28562,85.8998,20.90544,22.65054,65.15478,36.27198,27.9436,18.13302,39.0507,36.77422,35.33248,45.77294,21.84374,109.0223,63.26674,25.94036,80.15792,104.3208,20.53622,23.139,67.576,37.407,28.46,18.307,40.63,39.172,36.282,46.497,22.637,109.766,66.992,26.344,84.815,108.725,21.22,22.56,64.203,36.126,27.891,18.074,38.82,36.44,35.11,44.18,21.654,102.837,61.483,23.409,75.511,86.832,20.431,-0.9649469,-0.9961718,-0.9923416,-0.9640103,-0.8701761,-0.9877409,-0.9813882,-0.9390863,-0.9085142,-1.002572,-0.9478899,-0.9274521,-0.9204071,-0.776525,-0.9546593,-0.9869667,-0.006752969,-0.003002871,-0.006676011,-0.01247937,-0.006727321,-0.01263886,-0.0237622,-0.01552224,0.1531155,-0.001539454,0.3230857,-0.06352316,0.01966944,0.1542971,0.8629226,-0.002548117,Higueron
23.60926,66.73892,37.95602,29.06686,18.63184,40.87966,39.5288,36.6232,44.755,22.63218,108.2459,65.34464,25.7827,82.32774,88.0447,21.17404,23.11826,65.52018,36.8189,28.36068,18.52746,38.90068,37.6758,35.64634,45.93668,22.31762,111.7316,64.33982,26.52866,82.78616,111.4999,21.0433,23.546,68.019,38.075,28.935,18.643,41.072,39.528,36.758,46.81,22.9,113.746,67.137,27.203,85.925,116.031,21.435,23.032,65.018,36.651,28.138,18.326,38.704,37.462,35.31,44.686,22.201,107.364,58.267,25.463,81.429,89.177,20.751,-0.9578443,-0.9929676,-0.9777174,-0.9777022,-0.9443898,-0.9893124,-0.9875821,-0.9430884,-0.9473738,-0.9903792,-0.9462304,-0.9883523,-0.9601991,-0.8271276,-0.9438697,-0.9147656,-0.01386833,-0.005321792,-0.02312351,-0.01490739,-0.01039439,-0.02295391,-0.01970466,-0.0321805,0.08337144,-0.001620943,0.1969518,-0.02830089,0.01985803,0.1789213,1.279887,0.005117026,Higueron
24.87636,61.83258,39.84802,31.9984,21.06398,42.77726,40.8218,36.39812,43.11564,22.91464,101.463,65.13674,25.49808,77.84182,78.81818,20.23468,24.19784,60.38418,38.63824,31.18492,20.79522,40.75484,38.65212,35.28658,44.6996,22.6577,102.9564,63.16016,26.47128,77.28006,99.67394,20.36126,24.949,63.274,39.951,31.839,21.007,42.92,41.009,36.545,45.88,23.491,105.38,66.848,26.604,81.429,105.056,20.867,24.048,59.66,38.302,31.001,20.659,40.568,38.302,34.962,41.264,22.56,101.003,62.624,25.099,76.596,80.022,20.029,-0.9974699,-0.9948976,-0.9904054,-0.9728649,-0.9543699,-0.9876033,-0.9930504,-0.9489153,-0.9878211,-1.002197,-0.9432619,-0.8899381,-0.987185,-0.9397614,-0.9581135,-0.9940689,-0.003098539,-0.008217461,-0.01107485,-0.01799997,-0.01442832,-0.02164793,-0.01590641,-0.02412144,0.01780147,-0.002058891,0.1180376,-0.1099938,0.0104498,0.02602682,0.9143179,0.0009169509,Angelino
24.99486,62.17668,39.85528,31.94484,20.86508,42.7432,40.94296,36.56748,43.41276,23.11876,100.5125,65.0048,25.20334,77.7626,78.8594,20.37874,24.83614,60.77066,38.6786,31.14104,20.7027,40.48436,39.96238,36.15766,46.45972,23.4373,106.2927,64.29818,27.06138,79.03648,102.6423,20.97426,25.28,63.669,39.951,31.796,20.913,42.852,41.264,37.135,46.81,23.823,107.364,66.134,27.135,83.73,108.04,21.077,24.712,60.017,38.416,30.96,20.567,39.349,39.769,35.868,43.753,23.032,100.404,59.424,24.83,78.086,81.633,20.431,-0.9203536,-0.9968758,-0.9865209,-0.9782605,-0.914812,-0.9966235,-0.9620096,-0.8797301,-0.9564174,-0.9774821,-0.970044,-0.8555761,-0.9913251,-0.7321548,-0.9706325,-0.9341857,0.002011076,-0.007676791,-0.01381555,-0.01531774,-0.01234488,-0.01553903,-0.02319426,-0.01557821,0.1316347,0.01083103,0.1483042,-0.01015764,0.0169583,0.482495,0.6981913,0.04162958,Angelino
25.2977,62.46816,39.72452,31.77322,20.69492,42.51208,41.08898,36.99638,43.5206,23.14612,99.80152,64.70928,25.0809,77.488,79.0898,20.35396,24.09048,60.09288,37.86468,30.63254,20.4768,39.03028,39.28556,35.53472,45.59536,23.06654,102.9694,63.78682,26.77742,77.97698,99.84998,20.57738,25.463,63.143,39.588,31.499,20.705,42.513,41.328,37.135,46.033,23.574,104.413,65.712,26.901,81.022,103.149,20.82,22.979,59.189,37.739,30.514,20.296,38.473,38.359,35.11,44.037,22.926,98.647,62.367,24.83,77.521,82.46,20.251,-1.007838,-0.994775,-0.9906171,-0.9877273,-0.9535843,-0.9947182,-0.9947294,-0.9746284,-0.9148441,-0.9885401,-0.9437949,-0.9164229,-0.9892391,-0.850452,-0.9669604,-0.9459975,-0.002016815,-0.01469,-0.01639572,-0.01245038,-0.009673725,-0.02488608,-0.01423572,-0.02419175,0.1875384,0.001465624,0.1803421,-0.03829993,0.01800445,0.1586629,0.6964393,0.01819653,Angelino
20.48326,43.88382,35.72448,25.99582,15.9418,38.5666,37.10778,33.50744,42.701,21.1912,95.5518,61.67372,23.35824,78.01124,88.12854,19.20762,20.35164,42.799,34.59156,25.33728,15.81232,36.6293,35.27704,32.37942,44.2837,20.89096,98.47572,61.48876,23.97446,78.07596,103.1011,19.11718,20.454,44.252,35.41,25.804,15.859,38.416,36.758,33.39,44.468,21.054,98.936,64.203,24.507,80.22,112.269,19.236,20.029,42.379,34.09,24.247,15.648,36.23,35.16,32.14,41.98,20.843,93.959,61.111,22.508,76.05,87.99,18.886,-0.9429155,-0.975262,-0.9752403,-0.9068079,-0.9517822,-0.9812226,-0.9659118,-0.932785,-0.9799391,-0.8935961,-0.9717059,-0.8329903,-0.9919935,-0.4728477,-0.9254643,-0.8231764,-0.01274673,-0.02356225,-0.03218949,-0.07519032,-0.011515,-0.03778371,-0.05507476,-0.06608671,0.02630391,-0.03004083,0.05302961,0.02685445,0.00304069,0.09861947,1.015245,-0.02538154,Pegachento
22.61504,67.78832,37.5807,28.5891,18.63204,40.71118,39.03844,35.9933,43.95894,22.48852,104.0909,64.89364,26.05234,80.23348,86.17248,20.76066,22.88614,67.28792,37.26192,28.65854,18.8778,39.89232,38.0088,36.08912,47.02864,22.67906,110.1881,63.82368,27.90834,80.19734,108.2885,21.04726,23.006,69.534,37.573,28.788,18.927,40.568,38.878,36.493,47.367,22.9,110.826,66.134,28.825,82.045,112.269,21.22,22.252,65.712,36.972,28.032,18.326,39.29,37.85,35.461,43.895,22.328,103.149,63.143,25.494,75.333,88.225,20.728,-0.9614261,-0.9672014,-0.8613513,-0.9517248,-0.9733517,-0.9362882,-0.8958381,-0.8182288,-0.9624034,-0.9478717,-0.9650405,-0.9333612,-0.9818649,-0.7981131,-0.9541538,-0.7846665,0.008692755,0.01780755,-0.02784258,-0.0006027828,0.00335571,-0.04182486,-0.08682666,0.01401279,0.1077313,0.01234779,0.1945459,-0.03218076,0.02882858,0.1460208,1.042519,0.05980212,Pegachento
21.66832,57.01622,33.98366,25.60216,16.45504,36.67266,34.39852,32.87066,44.24048,21.72464,77.53358,62.3014,26.53318,72.25752,75.82868,20.4546,21.27682,55.1947,33.10108,25.01824,16.19096,35.03394,33.2752,32.13406,45.8572,21.7972,78.95464,61.19574,26.87594,72.43492,87.9838,20.4555,21.483,57.815,33.761,25.341,16.324,36.598,34.186,32.711,46.033,22.05,79.237,63.669,27.203,73.934,91.386,20.682,21.03,54.708,33.025,24.949,16.073,34.765,33.07,31.924,44.541,21.605,77.335,60.017,26.088,71.109,78.086,20.296,-0.9538174,-0.997747,-0.9626023,-0.9481899,-0.9400417,-0.9907015,-0.9629763,-0.9122801,-0.944764,-0.9357678,-0.9181003,-0.8176567,-0.9794615,-0.7203691,-0.9481984,-0.7726235,-0.01666996,-0.009657486,-0.02885966,-0.02760992,-0.01741676,-0.01727736,-0.03657901,-0.04705106,0.08311628,0.004804887,0.09972496,-0.1112195,0.003165415,0.07545967,0.6456482,0.009392351,Espigon
20.2331,51.74176,31.73002,23.81804,14.64048,34.76048,31.20824,28.68304,42.25854,20.94342,70.697,61.55098,22.92594,68.66356,72.72332,18.3908,19.72424,49.89382,30.45564,23.1081,14.34014,32.76738,29.82268,27.84202,43.9619,20.64336,74.11438,61.8258,23.8165,69.59048,82.5081,18.3479,20.051,52.726,31.374,23.491,14.512,34.57,30.96,28.388,44.252,20.867,74.803,63.012,23.935,71.109,86.604,18.504,19.574,49.535,30.196,22.926,14.165,32.534,29.69,27.509,42.446,20.59,70.472,60.743,22.56,68.618,75.156,18.307,-0.9393223,-0.9922097,-0.9816429,-0.9635074,-0.9573328,-0.9790057,-0.9787134,-0.9055206,-0.8873805,-0.9491357,-0.9637899,-0.7000811,-0.9885852,-0.7427597,-0.9470795,-0.7726686,-0.02910543,-0.01325466,-0.0253834,-0.02865115,-0.01400105,-0.03956961,-0.02737728,-0.0733179,0.1698648,-0.01153849,0.1103216,0.08344356,0.008728671,0.247076,0.5404859,0.004068862,Espigon
24.82386,70.63052,38.95454,29.48468,19.42648,41.7883,40.89898,38.08704,49.3039,23.9638,104.5293,67.87752,28.87028,84.82886,91.1709,22.7514,24.74374,70.2298,38.5253,29.30936,19.4396,40.97206,39.63764,37.96642,51.50736,23.80072,110.9262,66.62418,29.87242,84.96656,113.192,22.61664,25.189,72.249,38.762,29.423,19.51,42.112,40.568,38.245,51.78,24.02,111.543,68.618,30.039,89.659,118.401,22.821,24.276,69.534,38.188,28.751,18.947,40.63,39.29,36.387,49.02,23.491,103.778,66.134,27.961,76.232,93.696,22.431,-0.9356152,-0.9574875,-0.8584427,-0.9767079,-0.9856476,-0.9326392,-0.9312333,-0.8126123,-0.9678068,-0.9241679,-0.9862467,-0.93475,-0.9971533,-0.5346162,-0.9664505,-0.7717494,-0.01530572,0.01421201,-0.08225378,-0.01020374,-0.002437866,-0.04961561,-0.07853455,-0.06561079,0.06090784,-0.009570849,0.07914707,-0.04426952,0.005907811,0.1447138,0.7005344,-0.02321646,Bailador
23.1094,61.29072,36.22632,27.51708,17.33856,39.22184,37.20022,33.68014,45.43892,23.192,93.37432,66.11606,24.3683,78.90938,84.32634,20.43114,23.2767,59.93206,36.01194,27.27414,17.27062,38.26302,36.61844,33.94382,48.12258,23.37072,99.8264,66.96428,25.45662,81.76962,101.5375,20.63738,23.491,63.012,36.811,27.682,17.435,39.769,37.462,34.425,48.431,23.629,102.837,68.921,25.679,84.815,107.029,20.751,22.742,59.306,35.817,27.135,17.072,36.865,36.387,33.07,45.054,22.953,91.136,64.069,23.992,74.28,85.035,20.363,-0.907423,-0.9910148,-0.9412352,-0.953361,-0.9440109,-0.9915496,-0.9251737,-0.8286503,-0.9399325,-0.9064482,-0.9418915,-0.8278712,-0.9799,-0.6031377,-0.9434677,-0.8317974,0.01537763,-0.001774255,-0.005624036,-0.008338966,-0.007239301,-0.01099776,-0.02466871,0.02998661,0.1547936,0.02534826,0.4149902,0.1678799,0.01520089,1.256202,1.021463,0.03943669,Bailador
24.7023,70.0317,38.8925,29.35954,19.25906,41.68234,40.7626,37.97126,50.92372,23.93678,105.0635,68.36592,29.47646,85.85416,94.37658,22.8904,24.77738,68.9917,38.09464,28.9236,19.15138,40.40318,39.59698,37.60156,52.7857,23.87732,110.7914,66.80316,30.23992,85.4358,113.6724,22.67436,24.86,71.431,38.646,29.047,19.195,41.652,40.506,38.188,52.919,24.02,111.543,69.38,30.355,89.417,118.805,22.953,24.133,68.317,37.517,28.569,18.886,40.012,38.82,37.189,50.413,23.629,103.778,65.294,28.46,83.091,96.39,21.851,-0.9545893,-0.9799791,-0.8615481,-0.9455955,-0.9156069,-0.9745902,-0.9504679,-0.659271,-0.9700263,-0.9549462,-0.9885136,-0.9564474,-0.9818731,-0.7341087,-0.965448,-0.8231073,-0.004199152,-0.005556385,-0.09905856,-0.03361718,-0.01994684,-0.02495433,-0.05677343,-0.1350917,0.04391429,-0.003345585,0.05540079,-0.04419462,-0.002394673,-0.06215335,0.5960479,-0.03720769,Galapo
24.84472,69.677,38.96292,29.418,19.32104,41.76066,41.0653,38.11246,50.02734,24.09742,104.3513,67.9244,29.0735,84.90416,92.61966,22.9305,24.2674,68.89754,37.73012,28.85122,19.19174,39.61222,38.74014,36.68572,50.64396,23.48844,109.2992,66.5019,29.62494,83.89952,113.2672,22.38396,24.507,70.949,38.704,29.121,19.278,41.717,40.882,37.906,51.594,23.935,109.766,68.769,29.767,87.757,121.704,23.059,24.162,68.467,37.189,28.388,18.724,39.349,38.588,36.282,49.708,23.355,103.463,63.669,28.424,83.303,94.757,22.277,-0.936584,-0.9793349,-0.9679418,-0.9527012,-0.9905978,-0.9867984,-0.9861126,-0.9418916,-0.9315284,-0.9960908,-0.9553365,-0.7525682,-0.9912445,-0.8993344,-0.9459589,-0.9530194,-0.03577405,0.0003573417,-0.04103689,-0.03627142,-0.002706908,-0.02918389,-0.02879538,-0.06658029,0.06089595,-0.003216055,0.1497938,-0.2493357,0.002943903,-0.03860663,1.046887,-0.0173632,Galapo
19.92684,57.3847,32.39874,23.65294,14.2264,35.23432,32.40934,30.69468,40.44104,20.5393,75.0158,62.20502,22.8837,73.77094,79.32574,18.36416,15.3478,37.76898,26.77822,20.09068,12.71742,27.21404,27.63422,23.54,34.90256,19.30512,56.69122,60.98114,20.85838,72.05574,77.38862,17.65236,19.681,58.04,32.01,23.355,14.052,34.912,32.01,30.355,41.009,20.363,75.511,62.24,22.508,75.87,93.174,18.307,15.191,36.335,26.474,20.007,12.605,26.868,27.304,23.355,34.619,19.112,56.065,60.378,20.408,71.594,75.69,17.545,-0.9981087,-0.9993068,-0.9896098,-0.9940592,-0.9942774,-0.9956882,-0.9987747,-0.9986461,-1.003166,-1.006056,-0.9995008,-0.8961886,-1.003778,-0.8930899,-0.9988876,-0.9886695,-0.02021692,-0.08573486,-0.06452651,-0.02682029,-0.01113762,-0.05047946,-0.01902022,-0.02780287,-0.01141896,0.000167941,-0.06208645,-0.09861992,-0.002432236,-0.07900885,-0.01136559,-0.006311647,Cardil
20.46368,49.51534,32.29498,24.10458,14.83218,35.2884,31.9193,29.28684,42.2319,21.47762,71.32746,62.04646,22.84972,69.56818,75.44798,18.66434,20.1482,47.85708,30.74582,22.9649,14.21564,33.30308,31.03674,28.96058,43.9051,21.3017,76.76544,62.32994,23.30046,70.99104,84.80414,18.68196,20.544,50.862,32.711,24.305,14.869,35.714,32.402,29.537,44.108,21.556,76.964,63.935,23.491,72.084,86.604,18.825,19.985,47.127,30.595,22.716,14.151,32.98,30.434,28.788,42.648,21.172,71.92,61.608,22.637,69.844,76.414,18.643,-0.9017392,-0.9955591,-0.9873458,-0.9890521,-0.9925702,-0.9889685,-0.9766214,-0.8904889,-0.959351,-0.9241932,-0.9839038,-0.9049022,-0.9735936,-0.4430013,-0.9382566,-0.8115441,-0.01977202,-0.01327371,-0.01960482,-0.01322441,-0.004677935,-0.02383719,-0.01777902,-0.02436933,0.05768219,-0.005665623,0.07941442,0.0313309,0.008296438,0.7707093,0.5520649,0.01180429,Cardil
25.91364,66.57568,38.97096,31.93278,22.00504,41.40718,41.1057,37.36624,45.30054,23.52972,92.91538,63.5293,25.79198,76.43216,85.66728,21.70924,25.4728,66.15264,38.38202,31.82254,22.42764,40.80644,40.04786,36.6315,47.61822,23.40936,100.9132,64.17198,27.99994,77.83312,103.971,21.9515,26.088,68.618,39.172,32.183,22.508,41.98,41.264,37.573,48.017,23.879,102.837,65.572,28.173,80.419,107.701,22.125,25.31,64.745,38.075,31.457,21.9,40.568,39.709,36.44,45.426,23.301,93.174,63.405,25.556,75.333,87.524,21.727,-0.9668483,-0.9676141,-0.9512386,-0.8940597,-0.9487973,-0.9225962,-0.963594,-0.9187776,-0.9434125,-0.9801108,-0.9740378,-0.6875952,-0.9922619,-0.7949249,-0.9644937,-0.8646816,-0.006865462,0.01166308,-0.01587254,-0.005325902,0.01614626,-0.01883983,-0.02519147,-0.02735162,0.1211411,0.0008436531,0.1973257,0.2599483,0.01834447,0.3374821,0.6503268,0.04101512,Marfil
23.6762,63.69598,38.4621,30.54596,19.50842,41.12842,39.91264,36.04324,42.88216,22.36764,99.18082,63.28194,23.9638,76.3866,81.62248,20.08578,22.9251,62.92192,37.3258,29.8242,19.28644,39.93412,38.30436,35.57824,45.1207,22.02202,105.0052,62.02434,25.21934,76.08742,103.3929,20.11674,23.546,65.018,38.359,30.355,19.51,41.393,39.89,36.126,45.652,22.69,106.034,64.473,25.341,79.432,107.701,20.499,22.431,62.496,36.44,29.728,19.112,39.83,38.075,35.36,43.333,21.826,99.227,60.988,23.657,75.333,85.035,20.073,-0.9402842,-0.9805282,-0.9984977,-0.976197,-0.9200187,-0.9621732,-0.9773898,-0.6461083,-0.9315686,-1.001271,-0.9696045,-0.9412033,-0.9857175,-0.8340463,-0.9528192,-0.9787772,-0.0278296,0.001230318,-0.007199216,-0.01395467,-0.01096949,-0.03309522,-0.02647652,-0.07232433,0.1604673,-0.0018212,0.1708127,-0.033588,0.01759551,0.120757,1.02145,0.004841808,Marfil
22.66698,65.55322,35.51922,26.97636,17.12926,38.60694,36.35058,34.14592,45.83776,21.94216,96.18678,63.04126,25.6458,78.01974,90.9234,20.85128,22.37848,64.6531,34.89266,26.7125,17.23802,37.2555,35.09358,33.77088,47.45748,21.71958,100.8892,62.76374,26.42652,78.11048,108.6737,20.71972,22.611,66.848,35.36,26.835,17.325,38.416,36.074,34.912,48.099,21.925,101.304,64.608,26.637,82.252,111.905,20.913,22.176,64.069,34.522,26.441,16.912,37.026,33.574,33.436,44.108,21.605,94.49,62.367,25.159,70.314,92.657,20.659,-0.8289824,-0.92262,-0.8644396,-0.8646939,-0.9622018,-0.9685653,-0.9481111,-0.678564,-0.9976587,-0.9344182,-0.9815667,-0.8964957,-0.9914705,-0.7615422,-0.9660387,-0.8701157,-0.05604786,-2.11842e-05,-0.09406856,-0.05910193,-0.002523116,-0.04036525,-0.06119652,-0.1368328,-0.001965449,-0.009415476,0.07610862,0.004112007,0.005866274,0.04853714,0.5963647,-0.01156601,Roble
